studytime,failures,absences,G1,G2,attendance_pct,study_hours,engagement_score,final_score,pass,grade
2,1,20,12,16,55.47489955321561,6,15.934362444151951,59.362710217960995,0,C
4,1,27,12,16,59.48892147239055,8,21.43611518404882,60.605017334045414,0,C
4,2,17,12,13,69.78803984074798,8,24.723504980093498,61.829850537706804,1,C
1,2,23,18,16,50.0,5,16.25,54.72136114781573,0,C
1,0,25,14,10,50.0,4,16.25,56.34020299598536,0,C
4,0,12,8,18,72.65361248098245,20,23.081701560122806,71.58959391143664,1,B
2,2,0,17,14,100.0,4,27.5,71.84945140323076,1,B
2,3,9,18,18,81.7212201858407,10,20.21515252323009,77.7146888444051,1,B
1,0,8,13,10,86.43384167637535,3,16.80423020954692,69.66519420442094,1,B
1,1,16,14,14,65.77247777096525,2,13.221559721370657,57.15184426262369,0,C
1,3,0,7,10,100.0,2,19.5,59.534130019759985,0,C
3,1,0,11,18,100.0,15,23.5,85.53727988122512,1,A
3,2,6,10,6,89.03076855023241,15,25.12884606877905,53.96493832589763,0,C
1,1,3,13,15,94.29428072778151,4,21.78678509097269,76.63376269089034,1,B
2,3,27,16,19,50.0,10,17.25,46.95578063143884,0,F
1,2,22,18,14,54.22444885984508,3,12.778056107480635,52.552797049375066,0,C
3,3,20,17,14,60.62372360372236,12,21.577965450465296,64.01253493552959,1,C
2,1,11,8,12,82.99797405670265,8,23.37474675708783,59.333356842804506,0,C
3,3,15,8,10,72.34809434621806,6,24.043511793277258,43.05292479423824,0,F
2,2,13,10,17,79.70203470893077,6,19.962754338616346,65.81782813530512,1,B
3,1,22,12,19,64.40215696388947,9,24.050269620486183,63.16703002187381,1,C
2,1,9,7,18,85.66458789014749,8,23.708073486268436,68.09856499807474,1,B
2,0,13,15,7,78.44475801745878,8,21.805594752182348,74.61586589733994,1,B
2,0,6,12,14,86.12247679986064,4,21.76530959998258,71.81734959081209,1,B
2,3,3,18,13,93.61728281008818,10,20.70216035126102,71.32120105006913,1,B
4,0,1,12,6,97.99321908991348,12,33.24915238623919,74.04409201074643,1,B
3,0,23,18,11,50.0,9,21.25,61.209280986139724,0,C
3,0,17,18,7,58.15919580736291,6,23.269899475920365,63.2610806447313,1,C
4,0,15,11,19,71.23487282082098,16,28.904359102602623,78.8527496311247,1,B
2,2,8,11,16,85.06070445931748,6,19.632588057414686,64.38561160884018,1,C
2,2,4,9,19,90.08890574398144,4,19.261113217997682,69.68050609384316,1,B
3,0,8,6,10,81.82935707711891,12,28.228669634639864,71.2587141253978,1,B
4,3,24,16,9,50.0,8,25.25,44.09219993586852,0,F
2,2,29,18,17,50.0,6,18.25,59.105577836193234,0,C
2,0,7,19,10,85.95094099727098,8,18.743867624658872,76.95815653774687,1,B
2,2,23,6,12,52.83639066428599,4,18.60454883303575,43.18662815602472,0,F
1,1,19,17,18,59.11038403685748,2,19.388798004607185,62.47825172584594,1,C
4,2,15,16,7,71.84740974232162,8,29.980926217790202,65.3827981138776,1,B
2,2,29,14,6,50.0,6,20.25,41.855074684149855,0,F
1,3,19,16,12,54.224802071733784,3,13.778100258966724,45.03791834065565,0,F
4,2,29,12,5,50.0,20,21.25,49.64164757921753,0,F
2,3,17,15,6,68.01491441028702,6,16.501864301285877,50.272653735165036,0,C
3,1,3,10,14,93.4132306453717,6,28.676653830671462,81.55173201018687,1,A
1,0,15,12,5,74.76753168729164,3,17.345941460911455,64.15417090232673,1,C
1,3,3,7,9,92.59428205531556,2,20.574285256914443,49.398580337895865,0,F
2,2,5,5,12,89.21006322676001,4,24.151257903345,55.640593810708054,0,C
2,2,2,17,6,96.86486255382708,4,20.108107819228387,69.21138191933463,1,B
1,3,17,10,8,65.4942487841864,4,19.1867810980233,40.24580093499637,0,F
3,1,14,6,8,68.49522951037608,15,25.56190368879701,58.225777704563114,0,C
3,0,7,16,15,87.55507852445233,15,25.94438481555654,82.44250064237342,1,A
4,2,17,19,15,73.63317781494607,8,30.20414722686826,71.50848578025494,1,B
2,1,23,13,11,54.24926392830139,6,18.781157991037674,51.95431126066625,0,C
3,0,22,9,5,50.0,15,21.25,46.71572389536433,0,F
4,0,2,9,13,96.49693125521725,8,26.062116406902156,78.86962631352435,1,B
3,2,5,17,7,88.91493443114446,9,22.114366803893056,65.19499026632968,1,B
2,3,21,14,10,59.93639566228708,8,19.492049457785885,45.371110944797465,0,F
4,2,25,12,14,61.009198546544766,16,24.626149818318098,53.07081039978301,0,C
4,2,29,10,18,50.0,8,25.25,52.73750136323889,0,C
4,2,20,7,9,63.72195189463507,12,22.965243986829385,43.393296204718176,0,F
3,1,28,13,8,50.0,12,23.25,47.30306729075697,0,F
2,3,23,14,13,50.0,8,21.25,45.655759508481125,0,F
4,1,14,8,15,76.06325085169101,16,27.507906356461376,69.29703450806043,1,B
1,2,26,14,16,50.0,3,14.25,60.45120120300824,0,C
2,3,11,8,18,72.7562620059908,4,18.09453275074885,51.12022526468738,0,C
1,0,4,16,13,92.37092735977116,2,20.546365919971393,85.70092014725344,1,A
1,3,6,17,5,88.90497341181185,4,23.11312167647648,57.14204727073607,0,C
4,2,21,6,11,66.1924882378635,8,28.274061029732938,56.26604130959686,0,C
4,3,26,7,14,50.0,20,21.25,53.072993220216944,0,C
3,0,14,8,13,72.74192217853086,12,24.092740272316355,62.36872970119084,1,C
3,0,6,11,9,87.16802228759559,9,21.89600278594945,72.51545182885741,1,B
3,3,12,17,5,75.88171872825978,6,24.485214841032473,54.77043631006143,0,C
2,0,24,7,12,59.81110867371948,6,19.476388584214934,62.91910777007156,1,C
3,1,2,12,9,96.64726040870042,6,27.080907551087552,67.81217745230204,1,B
1,3,25,12,10,50.0,3,15.25,42.98645011897204,0,F
3,0,22,14,11,50.0,9,20.25,59.31609325035858,0,C
4,0,12,15,14,74.67239194012973,8,25.334048992516216,67.00707144883721,1,B
3,3,25,6,11,62.468893682412876,12,21.80861171030161,41.90901330258052,0,F
2,1,2,8,17,96.13340871841554,8,23.01667608980194,80.14087587702235,1,A
2,3,28,12,18,50.0,6,14.25,54.67743905068268,0,C
1,0,1,5,16,98.05056219259497,5,21.25632027407437,77.6821735267461,1,B
2,3,27,5,11,50.0,6,17.25,32.06195859451004,0,F
3,0,22,18,19,66.10095148791193,15,20.26261893598899,73.60747620767384,1,B
4,2,3,18,5,93.53521448019156,16,29.691901810023943,73.57568096805178,1,B
2,3,16,8,11,70.9786176215587,10,16.872327202694837,44.07433745811913,0,F
1,3,5,15,15,89.70261472100671,2,21.21282684012584,65.61788932826367,1,B
3,0,10,6,7,78.44082656508976,15,27.80510332063622,66.93636036080422,1,B
1,0,5,5,9,90.295893424692,2,21.2869866780865,66.82761494865943,1,B
2,0,21,12,14,65.38413793729706,6,16.173017242162132,68.48610373758609,1,B
2,0,1,6,9,97.9809618703116,10,26.24762023378895,67.99588018735523,1,B
1,3,16,8,12,61.07270134455058,2,13.634087668068823,33.40298046604829,0,F
3,0,2,7,11,95.92823964221738,9,27.99102995527717,71.30618717566234,1,B
2,3,11,19,11,82.14766178604364,10,18.268457723255455,59.226646950310766,0,C
4,1,13,6,10,69.78588067933053,20,27.72323508491632,63.74433946798425,1,C
2,3,1,12,11,98.27825511283706,4,24.284781889104632,65.35661562940321,1,B
3,0,21,7,18,60.72544350622155,9,20.590680438277694,73.65552677578414,1,B
2,0,28,19,11,50.0,4,16.25,64.74970548863973,1,C
1,1,27,13,19,50.328120323608644,5,14.29101504045108,67.08486135108544,1,B
2,3,21,14,9,60.00651351682053,6,15.500814189602567,47.11472116535967,0,F
2,1,28,9,9,50.0,8,20.25,51.34811625431817,0,C
3,3,4,13,8,93.10656396038196,12,26.638320495047743,62.68294768521163,1,C
1,0,9,7,18,82.26623296321497,4,16.283279120401872,78.8654508352277,1,B
3,3,9,16,8,86.31992291346431,15,22.78999036418304,67.40558960224064,1,B
2,0,20,9,9,59.84668161390297,8,19.48083520173787,48.56205475104993,0,F
4,0,8,18,14,87.1064908444329,20,28.888311355554112,94.67099287487196,1,A
2,2,29,14,13,50.0,6,15.25,53.00255020538689,0,C
3,2,20,10,18,63.502532113697505,6,18.937816514212187,48.28230717654202,0,F
4,3,12,13,15,81.01176849229708,20,29.126471061537135,67.0266254364448,1,B
3,0,9,12,16,83.25490452928177,9,24.40686306616022,84.71176695807623,1,A
3,1,5,6,10,90.0097129901723,9,25.25121412377154,53.340695524180134,0,C
1,0,10,6,12,80.68904578672559,3,18.0861307233407,67.18431882287776,1,B
4,1,3,17,13,94.65872405617138,8,29.83234050702142,84.69969602267588,1,A
2,3,25,9,16,55.12862598225404,10,15.891078247781756,46.488706766435804,0,F
3,3,13,9,18,72.26342054001057,9,26.03292756750132,74.02942391299132,1,B
2,1,29,9,8,50.0,8,20.25,48.282706844888025,0,F
1,1,16,8,16,66.77550956977947,4,14.346938696222434,55.90238224165974,0,C
1,0,19,12,17,52.952427226853445,3,12.61905340335668,60.46258898139139,0,C
4,3,1,15,11,97.55512593673897,16,31.194390742092374,77.04428806332399,1,B
1,0,9,9,9,85.61377940659958,4,16.701722425824947,69.36065508419296,1,B
1,1,2,5,8,96.47725119009995,5,18.059656398762492,60.174172092043904,0,C
2,2,6,14,16,85.78963532277535,4,20.72370441534692,75.75643680524786,1,B
1,2,6,18,11,90.8220189149257,5,23.352752364365713,67.60134026621475,1,B
1,2,0,9,7,100.0,3,22.5,66.14554410792826,1,B
3,1,7,5,5,82.81850322188487,9,25.35231290273561,51.58978472750655,0,C
1,0,22,8,11,52.0682111546165,4,18.508526394327063,54.65771298981932,0,C
3,3,0,5,13,100.0,15,29.5,73.06230640688884,1,B
1,1,7,10,6,84.26527588327826,3,20.533159485409783,49.400018982325854,0,F
1,2,13,10,11,75.60569937523115,3,18.450712421903894,53.04514977719712,0,C
4,0,13,5,14,68.52006301230357,16,24.565007876537948,53.38871261556831,0,C
4,3,1,16,6,98.21368371444363,16,33.27671046430545,71.8072214495871,1,B
3,3,7,12,17,86.187375758314,9,24.77342196978925,72.88643456192435,1,B
1,1,18,18,17,59.561070720170086,5,12.44513384002126,64.2804915902647,1,C
2,1,9,8,7,84.18214026071104,4,23.52276753258888,60.519660110485134,0,C
4,3,6,6,17,89.90930591537717,20,29.238663239422145,68.00362449859038,1,B
2,3,12,17,14,81.9675022995613,8,22.245937787445165,68.3108180745991,1,B
4,2,21,18,18,58.252801649416064,12,23.281600206177007,70.40788163177893,1,B
4,3,20,5,16,51.42765056021116,16,24.428456320026395,45.973635294634654,0,F
1,1,14,15,14,75.05917951946662,3,18.382397439933328,66.38255255919582,1,B
4,0,10,7,7,84.56621470924941,12,27.570776838656176,63.822868724847574,1,C
2,2,25,11,16,50.0,4,16.25,41.66357817894704,0,F
4,2,13,14,17,79.76979111254789,16,28.971223889068487,63.53425846465552,1,C
3,3,10,15,8,79.9308776552663,6,27.991359706908288,56.553275771684824,0,C
1,0,1,14,10,98.11847029228925,5,21.264808786536157,88.86911489498402,1,A
1,2,1,12,7,98.02457614625631,4,18.25307201828204,58.895049615767846,0,C
3,1,28,9,17,53.446071981581355,6,19.68075899769767,52.93171420342362,0,C
3,3,11,11,13,82.50777931356659,12,24.31347241419582,60.79372150810286,0,C
3,1,14,6,6,68.51412771152094,6,24.564265963940116,46.3718282140337,0,F
4,3,16,16,11,72.06933183904667,8,23.008666479880834,57.13549856822041,0,C
1,2,13,16,10,70.09448675938076,4,17.761810844922593,59.78549265495877,0,C
3,3,24,19,18,50.0,15,18.25,60.44430599278324,0,C
4,0,15,8,19,74.52431693928563,8,30.315539617410703,69.88756647462762,1,B
3,1,26,10,6,50.0,6,18.25,37.27709821501285,0,F
2,0,7,16,15,88.37104286003832,8,19.046380357504788,85.22369185397876,1,A
2,1,23,16,7,50.0,10,16.25,44.72826390994727,0,F
1,1,16,16,10,69.27146046834744,4,16.65893255854343,67.86565521808272,1,B
4,3,4,16,14,93.26793473724335,12,29.65849184215542,74.87406790170972,1,B
2,2,11,18,8,73.1807755168702,8,21.147596939608775,67.0261666628785,1,B
2,2,5,16,5,87.6837125679975,6,23.960464070999688,65.12053455155548,1,B
4,0,17,16,5,65.80666049932876,8,26.225832562416095,62.552916035457436,1,C
3,3,25,9,7,50.77063705933001,15,24.34632963241625,41.90661147172944,0,F
4,2,4,10,12,90.39663306886065,20,26.29957913360758,69.86758302864229,1,B
3,1,5,16,15,89.51931661195658,12,24.189914576494573,79.82037372106467,1,B
2,1,8,6,8,85.87169101372264,6,18.733961376715328,49.62033062418608,0,F
2,3,14,11,15,73.0472384040354,8,24.130904800504425,56.064821412815036,0,C
2,0,9,12,5,78.97609829372128,10,24.87201228671516,61.20931060083839,0,C
1,3,16,17,12,62.24698708232383,3,14.780873385290478,48.08789833783374,0,F
1,0,28,18,14,50.0,5,14.25,62.303864616031326,1,C
1,3,25,15,10,55.29347782056091,3,14.911684727570114,46.46645477678838,0,F
4,1,18,13,5,60.7608503745812,16,27.59510629682265,49.72160367448323,0,F
2,3,11,10,16,82.74772306431997,4,18.343465383039998,52.75642124266618,0,C
2,2,8,11,14,82.19277875578598,4,25.274097344473248,55.0535321428183,0,C
4,2,14,17,14,71.11520433935954,12,23.889400542419942,69.95655914416254,1,B
1,3,13,16,10,77.25304078983541,3,21.656630098729426,60.224058269229715,0,C
4,0,0,17,5,100.0,8,31.5,78.90781257363508,1,B
1,0,16,5,19,73.83708636661238,4,21.229635795826546,65.75384214188055,1,B
2,1,0,13,14,100.0,8,20.5,84.86013073822234,1,A
3,1,22,10,14,58.17990082653306,15,25.272487603316634,58.985227527158024,0,C
1,0,28,16,7,50.0,5,16.25,56.747776918396546,0,C
2,3,20,8,6,63.824313869444545,4,18.97803923368057,37.65264783235271,0,F
2,1,21,14,8,67.47027230606301,4,17.433784038257876,52.14105202622046,0,C
3,0,12,13,6,79.83111166747744,6,22.97888895843468,68.42463166388148,1,B
2,0,29,16,15,50.0,6,21.25,65.96065422730565,1,B
2,3,7,5,17,89.39324733646062,10,22.174155917057575,57.707931468528855,0,C
1,2,29,6,9,50.0,2,12.25,32.4353092527804,0,F
1,0,12,7,8,71.18655905969752,2,14.89831988246219,48.039656543258566,0,F
3,1,15,5,10,70.06903587779708,15,23.758629484724636,59.035561630324,0,C
3,3,1,6,18,97.79236958163266,6,25.224046197704084,67.08486707589533,1,B
2,3,12,6,19,76.44787851384616,4,18.55598481423077,55.77001043622968,0,C
1,3,17,11,11,69.25102399324763,4,13.656377999155954,47.79952896806257,0,F
3,2,2,14,16,96.67026724264694,15,28.08378340533087,82.75732646007197,1,A
3,2,12,17,6,75.78205254838326,12,26.472756568547908,53.90389678616422,0,C
4,1,18,10,6,56.2619877718139,20,23.032748471476737,64.68771633203806,1,C
3,1,12,16,12,71.32033399738192,6,21.91504174967274,70.81959997427336,1,B
2,3,18,13,17,56.44673559288074,6,21.055841949110093,53.92264699031183,0,C
1,1,3,18,17,92.60076081970598,3,19.575095102463248,93.48362705663351,1,A
3,0,18,9,13,70.02355640663285,12,21.752944550829106,68.44646387134335,1,B
4,2,17,13,9,72.00906919808014,12,25.001133649760018,67.81869914685868,1,B
1,3,24,18,11,53.733726211611376,3,15.716715776451423,58.40470416747259,0,C
3,3,5,17,17,89.05344231934247,12,24.13168028991781,81.85739111632014,1,A
4,0,18,16,16,65.0855094406224,8,27.1356886800778,75.22555348271443,1,B
3,0,24,14,13,50.0,15,22.25,63.329163872721246,1,C
1,0,3,18,18,93.34781054863112,2,21.66847631857889,88.9496860420433,1,A
1,0,3,18,5,93.5980875836614,4,23.699760947957675,81.10455823610087,1,A
1,3,23,13,12,63.86612996797671,2,13.98326624599709,42.439541740177546,0,F
2,2,6,6,14,89.94798743509435,4,25.243498429386793,61.35427282047186,0,C
3,2,6,19,14,88.43107747452768,12,29.05388468431596,68.47353461261932,1,B
2,0,25,16,13,50.0,8,20.25,58.12803992001528,0,C
1,1,22,13,13,59.643008631158274,4,12.455376078894783,57.560920257895134,0,C
4,3,25,7,14,50.0,12,26.25,44.442953225980126,0,F
3,2,15,15,11,62.66640950200609,12,23.833301187750763,63.033558955193115,1,C
2,0,26,7,16,54.13534846861048,8,18.76691855857631,58.67347621057015,0,C
3,1,15,16,16,74.99999465137631,12,24.37499933142204,73.16475391743069,1,B
4,1,4,15,16,91.814666871464,16,29.476833358933,82.19498492274927,1,A
2,0,14,18,16,71.27353453284013,4,20.909191816605016,74.963144484134,1,B
1,3,22,19,14,50.0,4,14.25,60.792768580836764,0,C
2,2,3,13,19,95.42070971442519,10,25.92758871430315,78.36593248919043,1,B
3,1,23,19,7,56.130312139775334,12,22.016289017471916,61.440322517057226,0,C
3,2,24,11,17,56.50364419700868,15,25.062955524626084,57.2757961349234,0,C
3,2,12,19,17,75.14736622138747,15,23.393420777673434,79.3621387743204,1,B
3,1,27,18,9,59.24808041876193,9,21.40601005234524,56.2202543794431,0,C
1,0,18,15,17,60.20085144877971,3,14.525106431097463,66.50332847050346,1,B
2,1,6,19,6,88.09006154504186,4,19.011257693130233,73.1447841950481,1,B
1,1,11,12,15,75.79241873525156,4,16.474052341906443,63.39663708652182,1,C
1,3,25,11,14,51.30484465884171,4,18.413105582355215,46.19200106624279,0,F
1,2,8,13,7,84.20645733445932,5,18.525807166807414,61.170492223418435,0,C
3,0,16,12,14,61.67120435084152,12,20.70890054385519,67.0180067848294,1,B
3,2,1,18,11,98.28910185137552,15,30.286137731421938,79.75538439863219,1,B
3,1,15,8,5,74.23766898226356,9,27.279708622782945,52.49823849860313,0,C
2,0,6,6,7,87.64314042933817,4,19.955392553667274,66.23995475282203,1,B
4,0,28,18,9,50.0,12,27.25,66.0975431151143,1,B
3,0,17,17,15,68.47030003080349,12,25.558787503850436,85.79972724604171,1,A
2,0,6,15,18,87.88293299611055,10,22.98536662451382,81.26197900049377,1,A
3,3,0,9,8,100.0,9,27.5,53.39815253973231,0,C
3,0,2,6,7,96.72817875538034,12,29.09102234442254,68.90105817780342,1,B
1,1,20,8,10,65.23474699867495,5,19.15434337483437,50.963236217456675,0,C
1,3,29,18,16,50.0,4,14.25,51.35551472182996,0,C
1,1,27,16,10,50.0,4,13.25,60.09109650943594,0,C
2,1,29,6,8,52.432875333295904,4,20.554109416661987,42.873438360272004,0,F
4,2,10,9,13,84.53439693884798,12,31.566799617355997,66.47312109441275,1,B
4,0,21,10,15,66.54311559123829,16,23.317889448904786,67.2068271234971,1,B
2,0,14,15,10,74.89194074155562,8,18.361492592694454,69.90234148800806,1,B
3,1,28,5,19,50.0,6,24.25,53.36745449087035,0,C
2,0,24,19,13,56.287012321429245,4,20.035876540178656,67.77133812753489,1,B
3,3,24,16,17,59.54427368155766,15,19.443034210194707,60.54016121807058,0,C
2,2,2,12,15,96.20831778908408,8,23.02603972363551,76.1549437624213,1,B
2,0,29,6,14,52.90244495210172,8,19.612805619012715,58.99965905509388,0,C
2,0,23,18,14,54.68501257097854,8,16.835626571372316,73.09429963255592,1,B
4,3,12,9,6,73.89335014424432,16,24.23666876803054,49.15648963143151,0,F
1,2,3,15,19,94.39345414083175,2,17.79918176760397,84.66535088569665,1,A
2,3,22,12,10,63.18054708930436,6,17.897568386163044,47.383675314564016,0,F
4,1,21,9,18,58.98285287580599,8,23.372856609475747,57.04730065305106,0,C
1,1,7,7,8,84.16257537266229,5,19.520321921582784,49.95237180731335,0,F
1,0,21,10,6,66.89152071553588,2,20.361440089441984,61.746054252460034,1,C
2,2,3,5,9,95.28718863392966,6,19.910898579241206,54.824495953523126,0,C
3,1,17,5,18,69.09211742964175,12,19.63651467870522,66.64338835275558,1,B
3,3,6,12,19,88.50968327557675,15,23.063710409447093,79.61514727637783,1,B
3,1,10,11,7,82.83528164271607,15,23.35441020533951,59.99766181720467,0,C
2,1,28,14,10,57.24650232634251,8,19.155812790792815,51.83896987092906,0,C
3,3,26,14,15,55.29144931024135,9,20.91143116378017,56.00100993756422,0,C
4,0,3,15,19,94.1938903843787,8,25.774236298047338,93.69273707934641,1,A
4,2,12,15,18,81.04687186676534,16,29.130858983345668,75.83317249583192,1,B
4,0,8,7,12,82.27286537084824,12,24.28410817135603,71.18894184350395,1,B
4,3,8,12,8,83.58319324471816,12,26.44789915558977,60.52602518789365,0,C
1,1,22,15,16,57.442315164346084,3,18.180289395543262,66.56276792536815,1,B
4,2,20,19,8,59.62576313574239,16,24.453220391967797,66.42621998960621,1,B
3,0,18,12,9,61.19549232369344,9,18.64943654046168,56.5796359254476,0,C
2,3,2,18,10,95.01040298851358,10,25.8763003735642,76.71614943261439,1,B
3,1,24,18,15,50.0,15,21.25,75.17250456569755,1,B
4,1,24,5,11,51.03128533470756,8,20.378910666838443,46.75033790924755,0,F
1,0,11,14,10,75.02412821824527,2,16.37801602728066,74.97499033014033,1,B
4,3,28,11,11,50.0,12,22.25,41.10687306082729,0,F
2,1,10,6,13,81.89091297271949,6,23.236364121589936,63.34496977003978,1,C
3,1,19,16,8,66.52273572150978,9,24.315341965188722,64.3109879602832,1,C
2,2,10,6,14,81.00520722899674,4,25.125650903624592,58.622243373775135,0,C
2,1,16,6,19,75.9634675935605,10,24.495433449195062,64.32487482037095,1,C
2,0,28,17,5,53.04523450004037,10,17.630654312505047,51.653458477681475,0,C
3,3,25,9,19,59.336666377352756,12,18.417083297169093,57.683228027784764,0,C
4,3,20,11,13,50.79315947306192,8,23.349144934132738,48.030272951464106,0,F
2,2,13,8,11,79.65697828888361,6,23.95712228611045,47.99341395737021,0,F
3,3,15,15,8,69.98540838789535,15,26.74817604848692,58.116050550116526,0,C
1,0,23,16,14,50.0,4,11.25,63.67630570300666,1,C
3,1,9,8,12,81.03231803028814,15,22.129039753786017,63.20060776649065,1,C
1,2,3,13,16,94.01419276598013,4,16.751774095747514,74.84383744858724,1,B
3,3,9,18,11,79.81305951743002,9,22.976632439678752,58.92181895953,0,C
4,2,25,14,16,53.66561770957169,12,27.70820221369646,56.73566900462136,0,C
2,2,19,13,6,67.81942563381608,10,23.47742820422701,47.766791639894095,0,F
4,3,28,11,5,50.0,8,22.25,38.32927129835516,0,F
3,2,11,18,13,82.87759625127224,15,28.359699531409028,73.70922612047164,1,B
2,3,29,19,11,50.0,4,15.25,44.986393568544585,0,F
1,0,8,14,18,87.17307128036519,5,15.896633910045649,79.75179487900328,1,B
3,3,14,19,14,70.24204970930234,6,19.780256213662792,65.79440264451401,1,B
2,1,8,8,5,84.18362137076214,6,20.522952671345266,59.32763239952436,0,C
1,3,6,12,17,85.00875298046752,4,16.62609412255844,61.747673071984465,1,C
1,1,25,14,8,52.80198061520968,2,13.60024757690121,50.92030879551353,0,C
4,2,23,7,19,50.0,12,26.25,37.71752977560086,0,F
3,3,11,7,9,79.05841445653003,12,21.882301807066256,45.123388077905595,0,F
1,1,27,16,9,50.0,3,13.25,57.039615509574794,0,C
2,3,19,11,18,59.27043589194066,6,19.40880448649258,50.92972229373049,0,C
1,3,23,17,18,63.511605106227336,3,19.938950638278417,54.424208777702276,0,C
1,3,13,15,18,70.83624436082874,2,13.854530545103593,68.90141831076409,1,B
4,0,21,16,9,64.11798017585143,12,25.014747521981427,59.621800413208305,0,C
